source,source_path,relative_path,canonical_path,canonical_script,document_id,layer,split,char_count,line_count,segment_count,has_accent,has_unknown_chars,source_hash,canonical_hash,byte_count,freeze_id,freeze_input_path
gretil,data/raw/gretil/2_epic/mbh/mbh_08_u.htm,2_epic/mbh/mbh_08_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_08_u.txt,iast,doc_022171019e5eddb396ca63db,epic,train,612490,26519,13260,false,false,6648478062373c836ca712c15c578f2ee39ad8234e7f6df3e4c22dbcc490d996,a8129627d48dc86d89709ed80f0997b7ed75465257f765a96c7a057bd3388c75,752272,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_08_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_09_u.htm,2_epic/mbh/mbh_09_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_09_u.txt,iast,doc_ca01f2d9d8ecfb8342a88bea,epic,train,376421,16241,8121,false,false,f96f6047d93db9dafa7a841851a91dfbdec321903e397a412714c1c063232cc9,7a00866c366cc38e0332db6f9bcd67a8b49c8c471b34e88dbfeef545651a86a8,461607,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_09_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_10_u.htm,2_epic/mbh/mbh_10_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_10_u.txt,iast,doc_e7edd63f8583af260370c4a0,epic,test,84843,3591,1796,false,false,661fb626db9a2dacbb31f1cadf3b816400a1d881ff9651c9a8c7c6b55febd658,ec7a6ec03618bd1ae268c9e432b3471b66016cbad7aec8b67d0217ed86e901fb,103577,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_10_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_11_u.htm,2_epic/mbh/mbh_11_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_11_u.txt,iast,doc_1e40ed52792219ba28582f07,epic,dev,81393,3587,1794,false,false,d8e277bedf514fdb50e28ea6dcb2b521b85e1745957905e190e5d218d2eee075,6d71e5ebd3b41a8e77926414f23a396ff8e17d1826500eca7e64cc674c9bec53,100425,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_11_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_12_u.htm,2_epic/mbh/mbh_12_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_12_u.txt,iast,doc_b6e127d3c30d451444fd9759,epic,train,1592385,68321,34161,false,false,c8cf9b79a5d16bed79577620bcf71c5e9ef57e5d4fd68862c698ab092a813719,476cd987492e35941130b9c72988d9e5bdd1c81e821ceb97ca7250ee8f77ef9a,1934415,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_12_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_13_u.htm,2_epic/mbh/mbh_13_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_13_u.txt,iast,doc_f71fa05f6309e68768fe2796,epic,train,1213181,53619,26810,false,false,67ed86e7e83fb8072b696d4c06676742b102235278bbe5ab7a03eaa68ed4a00d,2a6cc3a0a9e8d92b7fcabac9b5f4063cf6a9e0c0634dce68cc532cda6705163d,1483877,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_13_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_14_u.htm,2_epic/mbh/mbh_14_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_14_u.txt,iast,doc_9a783ed25b4df3c74276f205,epic,train,457137,19929,9965,false,false,bbc2ee32eb887ed014839983fae23251bcea3019dfaee089869b80416842342f,965e6c6dca5395b0b7ecd9d20dd03c513ffb4ccaeb9ca54d24f9cf4167dd39be,557053,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_14_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_15_u.htm,2_epic/mbh/mbh_15_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_15_u.txt,iast,doc_5ff75e7635cdca7d0662368b,epic,train,111609,4859,2430,false,false,9c5416d0d48abea56173cd6079e9959d01ff7f4943ca70ee716313ca2270f218,bd3c1d493237fb5b290d7b8af0c9ad2819f957c5427937ba991a926702cd3116,137182,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_15_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_16_u.htm,2_epic/mbh/mbh_16_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_16_u.txt,iast,doc_af9774e99c9e222c73faa93f,epic,train,33263,1425,713,false,false,784d01cbfb7ff9f106a1577d844be19988c069d0663c12efacaf2b19d125c01f,1c95ae89bdbfcf2343bdde1b37453debffd4bfe571da867e621cdf23647ffff9,41094,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_16_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_17_u.htm,2_epic/mbh/mbh_17_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_17_u.txt,iast,doc_0f2d15860ed49dffe7b4b667,epic,train,12440,541,271,false,false,e8394dcea73cbad7a60bec21e90b5d4eec8f888277e8752bc13d6111daf1933c,6638204eae6d9e28b14b71e1b4b2e7ad6ca9c39671708f653facc2ae7d3ed397,15177,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_17_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_18_u.htm,2_epic/mbh/mbh_18_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_18_u.txt,iast,doc_339ddb649c1651834580de58,epic,train,30188,1315,658,false,false,c9e0349553fa6b80b1146d4a2d71dbe3c134d72cb7f81008e4dcd7b6303b9dd2,4744f29ecb8431204b4749b3e683158a808adb6db31af6addfc3be07559d3567,37041,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/mbh_18_u.txt
gretil,data/raw/gretil/2_epic/mbh/ext/hv_conpu.htm,2_epic/mbh/ext/hv_conpu.htm,data/canonical/gretil_iast/2_epic/mbh/ext/hv_conpu.txt,iast,doc_eecc525f3926954a17d0810f,epic,train,832424,34287,17144,false,false,03040a9e2405d5a73324473ef94d38e5cd65ae56da2347e483186df77edb549e,be1e8fa95826ae19549045eb3925b7b751bf522c0727c5aeacd9caee97c69ff6,1012672,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/ext/hv_conpu.txt
gretil,data/raw/gretil/2_epic/mbh/ext/hv_apppu.htm,2_epic/mbh/ext/hv_apppu.htm,data/canonical/gretil_iast/2_epic/mbh/ext/hv_apppu.txt,iast,doc_f067c5ab780c4051f30ae276,epic,train,1113147,46932,23466,false,false,96f425eac02e9919dcbd304218bf640e28f680e7027caa5eacaffef1c4c9e6f8,4c73c70c292971bd0e0330381f737ad5b9476bd6434710fe65439c261bc2888d,1350880,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/mbh/ext/hv_apppu.txt
gretil,data/raw/gretil/2_epic/ramayana/ram_01_u.htm,2_epic/ramayana/ram_01_u.htm,data/canonical/gretil_iast/2_epic/ramayana/ram_01_u.txt,iast,doc_f71f3e0ae42e97ca367a7de2,epic,train,182120,7885,3943,false,false,0d9d89f51669a3ccef5b2bd18a7681ab92d94af17c316228cec9056521fe4cde,bd494face7a4cbc08c25af52d5ceae358463be85a5e02ec35b3ff728c6f9da9e,223099,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/ramayana/ram_01_u.txt
gretil,data/raw/gretil/2_epic/ramayana/ram_02_u.htm,2_epic/ramayana/ram_02_u.htm,data/canonical/gretil_iast/2_epic/ramayana/ram_02_u.txt,iast,doc_10c618ae9d57fec1feb0d689,epic,train,303458,12817,6409,false,false,419b5c8f5c2ef3032849646848c7bac86ce593891c93af4ccd7f5c92bcfcb99f,e07cd7f334c37d4a2afe643f30b1c5080a571627582d3b2c66f916087217bad7,370459,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/ramayana/ram_02_u.txt
gretil,data/raw/gretil/2_epic/ramayana/ram_03_u.htm,2_epic/ramayana/ram_03_u.htm,data/canonical/gretil_iast/2_epic/ramayana/ram_03_u.txt,iast,doc_3d2f418eac15e77a13e80ef7,epic,dev,197287,8417,4209,false,false,7fb825f061dd1fdd4beb66aebc98da2c2584bd5faf65c1736d06bee73e29c70b,17ae70e0fa850d83d4d6237f413ad8d8de7d2c1b4a3d458e3e3a150d8198de26,244277,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/ramayana/ram_03_u.txt
gretil,data/raw/gretil/2_epic/ramayana/ram_04_u.htm,2_epic/ramayana/ram_04_u.htm,data/canonical/gretil_iast/2_epic/ramayana/ram_04_u.txt,iast,doc_3d4a7bbad4feaea8ab2473cb,epic,train,188478,8033,4017,false,false,8490deef4d926c046bdf105357e805efbb924ab5a0d5bcc05ad3f30d27515d6b,a7530e62378426747cbb84f8679ac7957623ddf19181bc8109b891b7e2f547be,231932,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/ramayana/ram_04_u.txt
gretil,data/raw/gretil/2_epic/ramayana/ram_05_u.htm,2_epic/ramayana/ram_05_u.htm,data/canonical/gretil_iast/2_epic/ramayana/ram_05_u.txt,iast,doc_872e1c5d9338afa9f53a0b61,epic,train,240227,10083,5042,false,false,69bc61e709398ce906755971ec804bcfcfcc903b60764d7853da9484cbc23b5e,b12fa1e88108e4e73080dcea087be8c719032ab9189025e2add7f1f7903b55e8,296631,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/ramayana/ram_05_u.txt
gretil,data/raw/gretil/2_epic/ramayana/ram_06_u.htm,2_epic/ramayana/ram_06_u.htm,data/canonical/gretil_iast/2_epic/ramayana/ram_06_u.txt,iast,doc_84d186ead889474b38c18f26,epic,train,425866,17957,8979,false,false,b13d97596a0dcaf0778d1621a522410f37316396b56ae0c9752f1d2cb170c853,c9057008c87aa3df0287bca988fdc7fdd8a8317c76927c9329dc33f0f6bd3029,525673,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/ramayana/ram_06_u.txt
gretil,data/raw/gretil/2_epic/ramayana/ram_07_u.htm,2_epic/ramayana/ram_07_u.htm,data/canonical/gretil_iast/2_epic/ramayana/ram_07_u.txt,iast,doc_13bf336fb614fe4dbe6908ba,epic,train,253836,10877,5439,false,false,ca75b9338374f1bc01f0b172a73af5b77518a82f252ae3988491ac7d6c88b010,884df140e7ab95e096362d9eb76e1d649b9a59b0042bfc233d67f73da2bd3d10,310874,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,2_epic/ramayana/ram_07_u.txt
gretil,data/raw/gretil/3_purana/agp_bi_u.htm,3_purana/agp_bi_u.htm,data/canonical/gretil_iast/3_purana/agp_bi_u.txt,iast,doc_c4eb93bec300887f94223a3f,purana,dev,1326184,57420,29567,false,false,ca97372e93654a7aa6693a15e163a8c152a9a832c09395dd66c7e6884ae41c5b,d4bf2940b621c99841ef4bf4ca800972d530603379fca3c00b289be9e4c21e15,1628744,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/agp_bi_u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_01u.htm,3_purana/bhagp/bhp_01u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_01u.txt,iast,doc_c67de08b047e660fb6b3b002,purana,train,83456,3459,1730,false,false,06ec5067a4342cfb258138ffd8904ce1571e3052cbf8021b532f320cb18882c9,1c5c930e32274cc6c376c16c9d1a5da4f1564c4bc024eee740b8344944395794,102135,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_01u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_02u.htm,3_purana/bhagp/bhp_02u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_02u.txt,iast,doc_96a17ad96dc2a041a952a063,purana,train,43007,1835,918,false,false,489b022cb884c243080e87371e419436ab2ede46f1757045782fa9cbda267e94,36cd654bfe692a6a524f6bf02b3ef49acec6d0006bf415598bb6659fc60dd025,52275,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_02u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_03u.htm,3_purana/bhagp/bhp_03u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_03u.txt,iast,doc_ca5180062e78fbd196ac1b75,purana,train,153791,6413,3207,false,false,6d1b0cc66e9e33a0ef9ddd22d9175839a4fa99b1b3fae8872aaf0579c379bac8,bfb5a2e8a962704b37afe528a0b3dd9130fb0ad46ffc19f13b0dc47c26f5d52e,186238,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_03u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_04u.htm,3_purana/bhagp/bhp_04u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_04u.txt,iast,doc_c29b4cb85660519a665cd48d,purana,train,155311,6349,3175,false,false,85662e69bea75c6fe3d7e68bad991e2ccd5633b8ccf49f39217d0cebd8f78561,c35f0f822813813cb3645b2ccc1b50cf86146f2bf85aa13a606beea0a87e7c69,188402,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_04u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_05u.htm,3_purana/bhagp/bhp_05u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_05u.txt,iast,doc_9426bab21f89f26768a34192,purana,train,113230,1953,977,false,false,1c417b5814bcbc78e6eadc3f143953ccb3adc3e384d9c52dbf059957c43730bf,2c3d9fc1f21cf7eda5dc8980d1fcd26c2821d8c71e02f4eb4e49b9fcc0da09d5,135500,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_05u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_06u.htm,3_purana/bhagp/bhp_06u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_06u.txt,iast,doc_18f098515b75657c4f042f0d,purana,test,87435,3667,1834,false,false,4b59775f91e5e8a7b02ad8c645a82dfdf8bb34b550ed69574824ed479bae7892,a22a83fa6331b084dc25d7cd5687adc9a9ac7274fca14488a88196af01a901ca,106925,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_06u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_07u.htm,3_purana/bhagp/bhp_07u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_07u.txt,iast,doc_f297968649dd6c250382696c,purana,train,78356,3425,1713,false,false,8b53a9752140da5be68f80ff2013c7dda57e3824d115a53a7f7eec44b28dc1a0,986686390c9b96388f5455f69cc62a65b2862fbd9bdaa0411dc7932287077e9a,95343,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_07u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_08u.htm,3_purana/bhagp/bhp_08u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_08u.txt,iast,doc_9652e6389e39063ccc075346,purana,train,96590,4069,2035,false,false,751bc8d3317ca717e37e900563a73ea01a4b1ed40ca13f893bad711f382fdfa9,2b1ac661ca2c32343311a129538584f8985ca496d963f749d9757e86ef82c2be,117947,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_08u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_09u.htm,3_purana/bhagp/bhp_09u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_09u.txt,iast,doc_5bcda39a8c1eb67ba6f51bc6,purana,train,93558,4115,2058,false,false,71828fb662e3c9ae59557a3e373755d3676fa7c4cc9f43692a7c169cfab0572c,2f8c8bfb3bd0c3bf698938f8326080876fa9953efcfa5a999ed05a63c3560a49,114534,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_09u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_10u.htm,3_purana/bhagp/bhp_10u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_10u.txt,iast,doc_319d12c6c134438e26963870,purana,train,424782,18121,9061,false,false,fe37c2fc09260d4498545e0cd64dd2ae83f63b421d0d876f530b07bd48558a85,962182efb2033378f6a434bbe9ceb4daa06326c3b9f0341091942de85a18d1b0,518478,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_10u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_11u.htm,3_purana/bhagp/bhp_11u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_11u.txt,iast,doc_855489ea5ca5dae561795249,purana,test,142873,6071,3036,false,false,751d47e9fad45d60e0e8151479038aa0db4db8ca0aa5d0078c50cc97c5158efe,849db842737fbb38c868faa43aa292b70c77218595108f90b2772ffe9a5015d1,173175,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_11u.txt
gretil,data/raw/gretil/3_purana/bhagp/bhp_12u.htm,3_purana/bhagp/bhp_12u.htm,data/canonical/gretil_iast/3_purana/bhagp/bhp_12u.txt,iast,doc_7cbcfcb75beb31983a588fb3,purana,train,58697,2485,1243,false,false,c95164da6ab7f4c175ac7d33c2aee1bc379dfd92945f4d850f55133707ff4f64,303469b78c1fbb65040c9896fa562a4fcae1ba58b561a975305feb6ba5666c21,71698,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_12u.txt
gretil,data/raw/gretil/3_purana/brahmap/brahmppu.htm,3_purana/brahmap/brahmppu.htm,data/canonical/gretil_iast/3_purana/brahmap/brahmppu.txt,iast,doc_610aafc3fdda96da7e75cff1,purana,dev,1394909,58071,29036,false,false,bb4d01d53e87a223efc5cb5754f8621a3f69989f8b65ec0a70912785e683f377,fa09efff7d58519f4e4b0daab954fb128434f4512f34b8c219845675713a02a5,1693816,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/brahmap/brahmppu.txt
gretil,data/raw/gretil/3_purana/brndp1_u.htm,3_purana/brndp1_u.htm,data/canonical/gretil_iast/3_purana/brndp1_u.txt,iast,doc_873303b1e4f70057867c9bdb,purana,test,374966,15447,7724,false,false,4f4197b561fb925442ced512a77575efdb42c022ac398e5240c350e8ac155ebb,953e3f56855a22a7a263a8e45999e5b98cee2ecc29446fe4559d116d5db01aeb,459426,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/brndp1_u.txt
gretil,data/raw/gretil/3_purana/brndp2_u.htm,3_purana/brndp2_u.htm,data/canonical/gretil_iast/3_purana/brndp2_u.txt,iast,doc_7ff8707daf510284cb75fc9f,purana,train,578344,23999,12000,false,false,383cd89e7c484ba03155f3dc8cdc4b8b1d9ec7068a21ae8a63a3dd55a05afa1a,cfefdcbdd4c0e052e9e23627184f565ae800d5bf30644a7b47df9e09a7f35346,705661,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/brndp2_u.txt
gretil,data/raw/gretil/3_purana/brndp3_u.htm,3_purana/brndp3_u.htm,data/canonical/gretil_iast/3_purana/brndp3_u.txt,iast,doc_dd1811806bcdf3d401658b01,purana,train,416724,17438,8720,false,false,c3f1b2a19dd616a7d519f2aff19795de02811e57d296c80d0b1c1bb49550daed,c45978812b3b54e708b386d90b5c7f4d7b249ef5a7e0a68efc374c24b46207ca,510398,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/brndp3_u.txt
gretil,data/raw/gretil/3_purana/garup1_u.htm,3_purana/garup1_u.htm,data/canonical/gretil_iast/3_purana/garup1_u.txt,iast,doc_a2b322befb2220d6df5546f2,purana,train,781868,32040,16021,false,false,79c204e5b4c0eaf069d8fe91d41bdbe7e26574962a7d4a0a1ff18976e2ff0cad,0af79a64cdb1ad5403dd074ae8d39df6ec2b63e2a45d8b8372547baa04fdaa06,964099,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/garup1_u.txt
gretil,data/raw/gretil/3_purana/garup2_u.htm,3_purana/garup2_u.htm,data/canonical/gretil_iast/3_purana/garup2_u.txt,iast,doc_77ac241767e7f4a3e883bcaf,purana,train,298155,12265,6133,false,false,6486080bde5ee968ba5b44ca97b3dc1fefe1956ffb98ed9b0c19481206a3f87b,0218196e45393bdf6583d50a847338b8a2aed33125d6afad300e32bd20de4c8d,362924,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/garup2_u.txt
gretil,data/raw/gretil/3_purana/garup3_u.htm,3_purana/garup3_u.htm,data/canonical/gretil_iast/3_purana/garup3_u.txt,iast,doc_01ea8e8c856e7f0f9277d4f6,purana,dev,231498,8333,4167,false,false,e4f9fb285599d2515904cc65830fd518bd9d7e01d86359e1abc10af3d0c4bd88,5cc48683991889152eda24eca9ac257a664fc404564438219187da1b97eac4ad,284074,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/garup3_u.txt
gretil,data/raw/gretil/3_purana/kurmp1_u.htm,3_purana/kurmp1_u.htm,data/canonical/gretil_iast/3_purana/kurmp1_u.txt,iast,doc_e2a0f5e6381882f913028fbb,purana,train,315745,13523,6762,false,false,c1ea9f222e69ff62d105e85b6655036d7fa690378aa5012e303da9cba5b215dc,78b75ec9b87a9ed031384d6ad2d9a176a045c51397b4bbc2f42ca0318c317b74,386344,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/kurmp1_u.txt
gretil,data/raw/gretil/3_purana/kurmp2_u.htm,3_purana/kurmp2_u.htm,data/canonical/gretil_iast/3_purana/kurmp2_u.txt,iast,doc_b96248bdfd253b395143a9bb,purana,train,272986,11525,5763,false,false,1f721a442f3333bbf45adfe1db5a3ff1908f79f55b4f546d7c841a601c0ada9b,3fef885697b05f8610202240c80c1fe958f71d2f045f79c3e53082d6767e99bc,332510,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/kurmp2_u.txt
gretil,data/raw/gretil/3_purana/lip_1_pu.htm,3_purana/lip_1_pu.htm,data/canonical/gretil_iast/3_purana/lip_1_pu.txt,iast,doc_c083dd24f2d34024e4eeb8e1,purana,train,676965,28021,14011,false,false,a31a3985706b50b651e894c5585e05f70a5ced1d3bb2f3974452ea3a4bfa0a57,4844e9cb03fd991a3420a20972782f054e2d9a3d4badbcd53e4141bbf00d0319,826613,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/lip_1_pu.txt
gretil,data/raw/gretil/3_purana/lip_2__u.htm,3_purana/lip_2__u.htm,data/canonical/gretil_iast/3_purana/lip_2__u.txt,iast,doc_8cde9d7df59cffc5a23ad98d,purana,train,235073,9615,4808,false,false,d7a62118c050b97c351c905fcf0321e21ef6d61e17f7a501b8e2096552039356,5205343cb45ab69a16adcf73f66b5dd6866f41a1c3e3e799d8b4e32dec3d5e13,288248,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/lip_2__u.txt
gretil,data/raw/gretil/3_purana/mkp1-93u.htm,3_purana/mkp1-93u.htm,data/canonical/gretil_iast/3_purana/mkp1-93u.txt,iast,doc_5b0bcb7e1fa567081256671d,purana,train,459273,19957,9979,false,false,c7e6336032e40bbcfe3a72cb9b3aec0d9568c70f18acdd312693956da2e30541,bdc68f1a61af0b9449462c19c7466e87bf1ef6b74aee592c00b0a516bed49b87,557580,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/mkp1-93u.txt
gretil,data/raw/gretil/3_purana/mtp176pu.htm,3_purana/mtp176pu.htm,data/canonical/gretil_iast/3_purana/mtp176pu.txt,iast,doc_e3c1a64917e3c962344d676f,purana,train,877539,36531,18266,false,false,86b9bab8b8be978af0dc07b0f4607371e9b42c6d77107ed223c45c47152717b6,18951fbdb7cfc432ebe5f3938ece4d28fab9b1984a708f78e0f6e2aa40032698,1064575,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/mtp176pu.txt
gretil,data/raw/gretil/3_purana/nardp1_u.htm,3_purana/nardp1_u.htm,data/canonical/gretil_iast/3_purana/nardp1_u.txt,iast,doc_57e70353460d234df6247ddb,purana,train,1294655,53375,26688,false,false,209fed071a134b6d1bb13c792adacaecd27461617b2fc1030bdb55e841b76a65,7c3b97c27e7c410facd0d1b5021e7c0516cd1e26d677831faff4ffb9964da4c5,1585084,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/nardp1_u.txt
gretil,data/raw/gretil/3_purana/nardp2_u.htm,3_purana/nardp2_u.htm,data/canonical/gretil_iast/3_purana/nardp2_u.txt,iast,doc_536e0a10379bfb7e10ce0ae0,purana,train,251934,10297,5149,false,false,72c31bda5f2b57f1eaeb0b0ac8cc0e515599120d77130084830e30ffdb2ca886,ea5d0413e80f758fbb89d321a549abca5e5065501f1bd07287ba117762cc54ca,306723,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/nardp2_u.txt
gretil,data/raw/gretil/3_purana/narsippu.htm,3_purana/narsippu.htm,data/canonical/gretil_iast/3_purana/narsippu.txt,iast,doc_7765c5040e468f6d67ce7a6b,purana,train,369384,14783,7392,false,false,9398b385f2a9036ac9e680919cf921047b79dae12c63ba3cd1a3b278c7d6aca8,51fc274020031db8d671560d694fa2c03bde95dd997996b023c8ead68c382bc9,450330,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/narsippu.txt
gretil,data/raw/gretil/3_purana/sivap1_u.htm,3_purana/sivap1_u.htm,data/canonical/gretil_iast/3_purana/sivap1_u.txt,iast,doc_0ec0243988ef38b6834d0fd7,purana,train,151905,6385,3193,false,false,47648a81ba2801e990e4341a00713e5837c9e94aa5b9f28ee2e897cf371bb711,160fc9166c7d4a75d317fc03cf2ae38d344951c04f72bcac2a9c3acf4e6b1834,187302,9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/sivap1_u.txt
